"video","frame","event_type","crop_path","matched","notes","source"
"AD169.avi","2340","before_onset","crops\AD169.avi\ues\event_010_before_onset_frame_2340_ues.jpg","True","metadata_exact","input"
"AD169.avi","2368","leave_ues","crops\AD169.avi\ues\event_037_leave_ues_frame_2368_ues.jpg","True","metadata_exact","input"
"AD169.avi","2456","before_onset","crops\AD169.avi\ues\event_011_before_onset_frame_2456_ues.jpg","True","metadata_exact","input"
"AD169.avi","2471","touch_ues","crops\AD169.avi\ues\event_063_touch_ues_frame_2471_ues.jpg","True","metadata_exact","input"
"AD169.avi","2495","leave_ues","crops\AD169.avi\ues\event_038_leave_ues_frame_2495_ues.jpg","True","metadata_exact","input"
"AD169.avi","2614","before_onset","crops\AD169.avi\ues\event_012_before_onset_frame_2614_ues.jpg","True","metadata_exact","input"
"AD169.avi","2633","touch_ues","crops\AD169.avi\ues\event_064_touch_ues_frame_2633_ues.jpg","True","metadata_exact","input"
"AD169.avi","2650","leave_ues","crops\AD169.avi\ues\event_039_leave_ues_frame_2650_ues.jpg","True","metadata_exact","input"
"AD169.avi","2811","before_onset","crops\AD169.avi\ues\event_013_before_onset_frame_2811_ues.jpg","True","metadata_exact","input"
"AD169.avi","2836","touch_ues","crops\AD169.avi\ues\event_065_touch_ues_frame_2836_ues.jpg","True","metadata_exact","input"
"AD169.avi","2855","leave_ues","crops\AD169.avi\ues\event_040_leave_ues_frame_2855_ues.jpg","True","metadata_exact","input"
"AD169.avi","3048","before_onset","crops\AD169.avi\ues\event_014_before_onset_frame_3048_ues.jpg","True","metadata_exact","input"
"AD169.avi","3062","touch_ues","crops\AD169.avi\ues\event_066_touch_ues_frame_3062_ues.jpg","True","metadata_exact","input"
"AD169.avi","3078","leave_ues","crops\AD169.avi\ues\event_041_leave_ues_frame_3078_ues.jpg","True","metadata_exact","input"
"AD169.avi","3246","before_onset","crops\AD169.avi\ues\event_015_before_onset_frame_3246_ues.jpg","True","metadata_exact","input"
"AD169.avi","3271","touch_ues","crops\AD169.avi\ues\event_067_touch_ues_frame_3271_ues.jpg","True","metadata_exact","input"
"AD169.avi","3290","leave_ues","crops\AD169.avi\ues\event_042_leave_ues_frame_3290_ues.jpg","True","metadata_exact","input"
"AD169.avi","3364","before_onset","crops\AD169.avi\ues\event_016_before_onset_frame_3364_ues.jpg","True","metadata_exact","input"
"AD169.avi","3466","before_onset","crops\AD169.avi\ues\event_017_before_onset_frame_3466_ues.jpg","True","metadata_exact","input"
"AD169.avi","3520","before_onset","crops\AD169.avi\ues\event_018_before_onset_frame_3520_ues.jpg","True","metadata_exact","input"
"AD169.avi","3542","touch_ues","crops\AD169.avi\ues\event_068_touch_ues_frame_3542_ues.jpg","True","metadata_exact","input"
"AD169.avi","3557","leave_ues","crops\AD169.avi\ues\event_043_leave_ues_frame_3557_ues.jpg","True","metadata_exact","input"
"AD169.avi","3645","touch_ues","crops\AD169.avi\ues\event_069_touch_ues_frame_3645_ues.jpg","True","metadata_exact","input"
"AD169.avi","3665","leave_ues","crops\AD169.avi\ues\event_044_leave_ues_frame_3665_ues.jpg","True","metadata_exact","input"
"AD169.avi","3863","before_onset","crops\AD169.avi\ues\event_019_before_onset_frame_3863_ues.jpg","True","metadata_exact","input"
"AD169.avi","3878","touch_ues","crops\AD169.avi\ues\event_070_touch_ues_frame_3878_ues.jpg","True","metadata_exact","input"
"AD169.avi","3940","leave_ues","crops\AD169.avi\ues\event_045_leave_ues_frame_3940_ues.jpg","True","metadata_exact","input"
"AD169.avi","4023","before_onset","crops\AD169.avi\ues\event_020_before_onset_frame_4023_ues.jpg","True","metadata_exact","input"
"AD169.avi","4295","before_onset","crops\AD169.avi\ues\event_021_before_onset_frame_4295_ues.jpg","True","metadata_exact","input"
"AD169.avi","4313","touch_ues","crops\AD169.avi\ues\event_071_touch_ues_frame_4313_ues.jpg","True","metadata_exact","input"
"AD169.avi","4329","leave_ues","crops\AD169.avi\ues\event_046_leave_ues_frame_4329_ues.jpg","True","metadata_exact","input"
"AD169.avi","4408","before_onset","crops\AD169.avi\ues\event_022_before_onset_frame_4408_ues.jpg","True","metadata_exact","input"
"AD169.avi","4422","touch_ues","crops\AD169.avi\ues\event_072_touch_ues_frame_4422_ues.jpg","True","metadata_exact","input"
"AD169.avi","4440","leave_ues","crops\AD169.avi\ues\event_047_leave_ues_frame_4440_ues.jpg","True","metadata_exact","input"
"AD169.avi","4647","before_onset","crops\AD169.avi\ues\event_023_before_onset_frame_4647_ues.jpg","True","metadata_exact","input"
"AD169.avi","4661","touch_ues","crops\AD169.avi\ues\event_073_touch_ues_frame_4661_ues.jpg","True","metadata_exact","input"
"AD169.avi","4682","leave_ues","crops\AD169.avi\ues\event_048_leave_ues_frame_4682_ues.jpg","True","metadata_exact","input"
"AD169.avi","5187","before_onset","crops\AD169.avi\ues\event_024_before_onset_frame_5187_ues.jpg","True","metadata_exact","input"
"AD169.avi","5201","touch_ues","crops\AD169.avi\ues\event_074_touch_ues_frame_5201_ues.jpg","True","metadata_exact","input"
"AD169.avi","5221","leave_ues","crops\AD169.avi\ues\event_049_leave_ues_frame_5221_ues.jpg","True","metadata_exact","input"
"AD169.avi","5406","before_onset","crops\AD169.avi\ues\event_025_before_onset_frame_5406_ues.jpg","True","metadata_exact","input"
"AD169.avi","5420","touch_ues","crops\AD169.avi\ues\event_075_touch_ues_frame_5420_ues.jpg","True","metadata_exact","input"
"AD169.avi","5449","leave_ues","crops\AD169.avi\ues\event_050_leave_ues_frame_5449_ues.jpg","True","metadata_exact","input"
"AD169.avi","5790","before_onset","crops\AD169.avi\ues\event_026_before_onset_frame_5790_ues.jpg","True","metadata_exact","input"
"AD169.avi","5807","touch_ues","crops\AD169.avi\ues\event_076_touch_ues_frame_5807_ues.jpg","True","metadata_exact","input"
"AD169.avi","5830","leave_ues","crops\AD169.avi\ues\event_051_leave_ues_frame_5830_ues.jpg","True","metadata_exact","input"
"AD169.avi","5970","before_onset","crops\AD169.avi\ues\event_027_before_onset_frame_5970_ues.jpg","True","metadata_exact","input"
"AD169.avi","5981","touch_ues","crops\AD169.avi\ues\event_077_touch_ues_frame_5981_ues.jpg","True","metadata_exact","input"
"AD169.avi","5995","leave_ues","crops\AD169.avi\ues\event_052_leave_ues_frame_5995_ues.jpg","True","metadata_exact","input"
"AD169.avi","6517","before_onset","crops\AD169.avi\ues\event_028_before_onset_frame_6517_ues.jpg","True","metadata_exact","input"
"AD169.avi","6530","touch_ues","crops\AD169.avi\ues\event_078_touch_ues_frame_6530_ues.jpg","True","metadata_exact","input"
"AD169.avi","6548","leave_ues","crops\AD169.avi\ues\event_053_leave_ues_frame_6548_ues.jpg","True","metadata_exact","input"
"AD175.avi","281","before_onset","crops\AD175.avi\ues\event_000_before_onset_frame_281_ues.jpg","True","metadata_exact","input"
"AD175.avi","292","touch_ues","crops\AD175.avi\ues\event_039_touch_ues_frame_292_ues.jpg","True","metadata_exact","input"
"AD175.avi","311","leave_ues","crops\AD175.avi\ues\event_022_leave_ues_frame_311_ues.jpg","True","metadata_exact","input"
"AD175.avi","548","before_onset","crops\AD175.avi\ues\event_001_before_onset_frame_548_ues.jpg","True","metadata_exact","input"
"AD175.avi","594","touch_ues","crops\AD175.avi\ues\event_040_touch_ues_frame_594_ues.jpg","True","metadata_exact","input"
"AD175.avi","620","leave_ues","crops\AD175.avi\ues\event_023_leave_ues_frame_620_ues.jpg","True","metadata_exact","input"
"AD175.avi","714","before_onset","crops\AD175.avi\ues\event_002_before_onset_frame_714_ues.jpg","True","metadata_exact","input"
"AD175.avi","726","touch_ues","crops\AD175.avi\ues\event_041_touch_ues_frame_726_ues.jpg","True","metadata_exact","input"
"AD175.avi","761","leave_ues","crops\AD175.avi\ues\event_024_leave_ues_frame_761_ues.jpg","True","metadata_exact","input"
"AD175.avi","815","before_onset","crops\AD175.avi\ues\event_003_before_onset_frame_815_ues.jpg","True","metadata_exact","input"
"AD175.avi","837","touch_ues","crops\AD175.avi\ues\event_042_touch_ues_frame_837_ues.jpg","True","metadata_exact","input"
"AD175.avi","896","leave_ues","crops\AD175.avi\ues\event_025_leave_ues_frame_896_ues.jpg","True","metadata_exact","input"
"AD175.avi","926","before_onset","crops\AD175.avi\ues\event_004_before_onset_frame_926_ues.jpg","True","metadata_exact","input"
"AD175.avi","967","touch_ues","crops\AD175.avi\ues\event_043_touch_ues_frame_967_ues.jpg","True","metadata_exact","input"
"AD175.avi","1027","before_onset","crops\AD175.avi\ues\event_005_before_onset_frame_1027_ues.jpg","True","metadata_exact","input"
"AD175.avi","1269","before_onset","crops\AD175.avi\ues\event_006_before_onset_frame_1269_ues.jpg","True","metadata_exact","input"
"AD175.avi","1284","touch_ues","crops\AD175.avi\ues\event_044_touch_ues_frame_1284_ues.jpg","True","metadata_exact","input"
"AD175.avi","1309","leave_ues","crops\AD175.avi\ues\event_026_leave_ues_frame_1309_ues.jpg","True","metadata_exact","input"
"AD175.avi","1388","before_onset","crops\AD175.avi\ues\event_007_before_onset_frame_1388_ues.jpg","True","metadata_exact","input"
"AD175.avi","1579","before_onset","crops\AD175.avi\ues\event_008_before_onset_frame_1579_ues.jpg","True","metadata_exact","input"
"AD175.avi","1594","touch_ues","crops\AD175.avi\ues\event_045_touch_ues_frame_1594_ues.jpg","True","metadata_exact","input"
"AD175.avi","1605","leave_ues","crops\AD175.avi\ues\event_027_leave_ues_frame_1605_ues.jpg","True","metadata_exact","input"
"AD175.avi","2108","before_onset","crops\AD175.avi\ues\event_009_before_onset_frame_2108_ues.jpg","True","metadata_exact","input"
"AD175.avi","2118","touch_ues","crops\AD175.avi\ues\event_046_touch_ues_frame_2118_ues.jpg","True","metadata_exact","input"
"AD175.avi","2137","leave_ues","crops\AD175.avi\ues\event_028_leave_ues_frame_2137_ues.jpg","True","metadata_exact","input"
"AD175.avi","2344","before_onset","crops\AD175.avi\ues\event_010_before_onset_frame_2344_ues.jpg","True","metadata_exact","input"
"AD175.avi","2512","before_onset","crops\AD175.avi\ues\event_011_before_onset_frame_2512_ues.jpg","True","metadata_exact","input"
"AD175.avi","2526","touch_ues","crops\AD175.avi\ues\event_047_touch_ues_frame_2526_ues.jpg","True","metadata_exact","input"
"AD175.avi","2536","leave_ues","crops\AD175.avi\ues\event_029_leave_ues_frame_2536_ues.jpg","True","metadata_exact","input"
"AD175.avi","2709","before_onset","crops\AD175.avi\ues\event_012_before_onset_frame_2709_ues.jpg","True","metadata_exact","input"
"AD175.avi","2722","touch_ues","crops\AD175.avi\ues\event_048_touch_ues_frame_2722_ues.jpg","True","metadata_exact","input"
"AD175.avi","2743","leave_ues","crops\AD175.avi\ues\event_030_leave_ues_frame_2743_ues.jpg","True","metadata_exact","input"
"AD175.avi","3056","touch_ues","crops\AD175.avi\ues\event_049_touch_ues_frame_3056_ues.jpg","True","metadata_exact","input"
"AD175.avi","3063","leave_ues","crops\AD175.avi\ues\event_031_leave_ues_frame_3063_ues.jpg","True","metadata_exact","input"
"AD175.avi","3169","before_onset","crops\AD175.avi\ues\event_013_before_onset_frame_3169_ues.jpg","True","metadata_exact","input"
"AD175.avi","3368","before_onset","crops\AD175.avi\ues\event_014_before_onset_frame_3368_ues.jpg","True","metadata_exact","input"
"AD175.avi","3862","before_onset","crops\AD175.avi\ues\event_015_before_onset_frame_3862_ues.jpg","True","metadata_exact","input"
"AD175.avi","3875","touch_ues","crops\AD175.avi\ues\event_050_touch_ues_frame_3875_ues.jpg","True","metadata_exact","input"
"AD175.avi","3886","leave_ues","crops\AD175.avi\ues\event_032_leave_ues_frame_3886_ues.jpg","True","metadata_exact","input"
"AD175.avi","4386","before_onset","crops\AD175.avi\ues\event_016_before_onset_frame_4386_ues.jpg","True","metadata_exact","input"
"AD175.avi","4406","touch_ues","crops\AD175.avi\ues\event_051_touch_ues_frame_4406_ues.jpg","True","metadata_exact","input"
"AD175.avi","4418","leave_ues","crops\AD175.avi\ues\event_033_leave_ues_frame_4418_ues.jpg","True","metadata_exact","input"
"AD175.avi","4577","before_onset","crops\AD175.avi\ues\event_017_before_onset_frame_4577_ues.jpg","True","metadata_exact","input"
"AD175.avi","4601","touch_ues","crops\AD175.avi\ues\event_052_touch_ues_frame_4601_ues.jpg","True","metadata_exact","input"
"AD175.avi","4611","leave_ues","crops\AD175.avi\ues\event_034_leave_ues_frame_4611_ues.jpg","True","metadata_exact","input"
"AD175.avi","4719","before_onset","crops\AD175.avi\ues\event_018_before_onset_frame_4719_ues.jpg","True","metadata_exact","input"
"AD175.avi","4733","touch_ues","crops\AD175.avi\ues\event_053_touch_ues_frame_4733_ues.jpg","True","metadata_exact","input"
"AD175.avi","4749","leave_ues","crops\AD175.avi\ues\event_035_leave_ues_frame_4749_ues.jpg","True","metadata_exact","input"
"AD175.avi","4904","before_onset","crops\AD175.avi\ues\event_019_before_onset_frame_4904_ues.jpg","True","metadata_exact","input"
"AD175.avi","4926","touch_ues","crops\AD175.avi\ues\event_054_touch_ues_frame_4926_ues.jpg","True","metadata_exact","input"
"AD175.avi","4940","leave_ues","crops\AD175.avi\ues\event_036_leave_ues_frame_4940_ues.jpg","True","metadata_exact","input"
"AD175.avi","5156","before_onset","crops\AD175.avi\ues\event_020_before_onset_frame_5156_ues.jpg","True","metadata_exact","input"
"AD175.avi","5185","touch_ues","crops\AD175.avi\ues\event_055_touch_ues_frame_5185_ues.jpg","True","metadata_exact","input"
"AD175.avi","5198","leave_ues","crops\AD175.avi\ues\event_037_leave_ues_frame_5198_ues.jpg","True","metadata_exact","input"
"AD175.avi","5353","before_onset","crops\AD175.avi\ues\event_021_before_onset_frame_5353_ues.jpg","True","metadata_exact","input"
"AD175.avi","5378","touch_ues","crops\AD175.avi\ues\event_056_touch_ues_frame_5378_ues.jpg","True","metadata_exact","input"
"AD175.avi","5391","leave_ues","crops\AD175.avi\ues\event_038_leave_ues_frame_5391_ues.jpg","True","metadata_exact","input"
"AD217.avi","283","before_onset","crops\AD217.avi\ues\event_000_before_onset_frame_283_ues.jpg","True","metadata_exact","input"
"AD217.avi","303","touch_ues","crops\AD217.avi\ues\event_015_touch_ues_frame_303_ues.jpg","True","metadata_exact","input"
"AD217.avi","322","leave_ues","crops\AD217.avi\ues\event_007_leave_ues_frame_322_ues.jpg","True","metadata_exact","input"
"AD217.avi","600","touch_ues","crops\AD217.avi\ues\event_016_touch_ues_frame_600_ues.jpg","True","metadata_exact","input"
"AD217.avi","617","leave_ues","crops\AD217.avi\ues\event_008_leave_ues_frame_617_ues.jpg","True","metadata_exact","input"
"AD217.avi","1273","before_onset","crops\AD217.avi\ues\event_001_before_onset_frame_1273_ues.jpg","True","metadata_exact","input"
"AD217.avi","1302","touch_ues","crops\AD217.avi\ues\event_017_touch_ues_frame_1302_ues.jpg","True","metadata_exact","input"
"AD217.avi","1316","leave_ues","crops\AD217.avi\ues\event_009_leave_ues_frame_1316_ues.jpg","True","metadata_exact","input"
"AD217.avi","1458","before_onset","crops\AD217.avi\ues\event_002_before_onset_frame_1458_ues.jpg","True","metadata_exact","input"
"AD217.avi","1472","touch_ues","crops\AD217.avi\ues\event_018_touch_ues_frame_1472_ues.jpg","True","metadata_exact","input"
"AD217.avi","1504","leave_ues","crops\AD217.avi\ues\event_010_leave_ues_frame_1504_ues.jpg","True","metadata_exact","input"
"AD217.avi","1720","before_onset","crops\AD217.avi\ues\event_003_before_onset_frame_1720_ues.jpg","True","metadata_exact","input"
"AD217.avi","1749","touch_ues","crops\AD217.avi\ues\event_019_touch_ues_frame_1749_ues.jpg","True","metadata_exact","input"
"AD217.avi","1773","leave_ues","crops\AD217.avi\ues\event_011_leave_ues_frame_1773_ues.jpg","True","metadata_exact","input"
"AD217.avi","1934","before_onset","crops\AD217.avi\ues\event_004_before_onset_frame_1934_ues.jpg","True","metadata_exact","input"
"AD217.avi","1948","touch_ues","crops\AD217.avi\ues\event_020_touch_ues_frame_1948_ues.jpg","True","metadata_exact","input"
"AD217.avi","1991","leave_ues","crops\AD217.avi\ues\event_012_leave_ues_frame_1991_ues.jpg","True","metadata_exact","input"
"AD217.avi","2085","before_onset","crops\AD217.avi\ues\event_005_before_onset_frame_2085_ues.jpg","True","metadata_exact","input"
"AD217.avi","2100","touch_ues","crops\AD217.avi\ues\event_021_touch_ues_frame_2100_ues.jpg","True","metadata_exact","input"
"AD217.avi","2132","leave_ues","crops\AD217.avi\ues\event_013_leave_ues_frame_2132_ues.jpg","True","metadata_exact","input"
"AD217.avi","2465","before_onset","crops\AD217.avi\ues\event_006_before_onset_frame_2465_ues.jpg","True","metadata_exact","input"
"AD217.avi","2481","touch_ues","crops\AD217.avi\ues\event_022_touch_ues_frame_2481_ues.jpg","True","metadata_exact","input"
"AD217.avi","2498","leave_ues","crops\AD217.avi\ues\event_014_leave_ues_frame_2498_ues.jpg","True","metadata_exact","input"
"AD228.avi","298","touch_ues","crops\AD228.avi\ues\event_050_touch_ues_frame_298_ues.jpg","True","metadata_exact","input"
"AD228.avi","314","leave_ues","crops\AD228.avi\ues\event_025_leave_ues_frame_314_ues.jpg","True","metadata_exact","input"
"AD228.avi","444","before_onset","crops\AD228.avi\ues\event_000_before_onset_frame_444_ues.jpg","True","metadata_exact","input"
"AD228.avi","460","touch_ues","crops\AD228.avi\ues\event_051_touch_ues_frame_460_ues.jpg","True","metadata_exact","input"
"AD228.avi","483","leave_ues","crops\AD228.avi\ues\event_026_leave_ues_frame_483_ues.jpg","True","metadata_exact","input"
"AD228.avi","614","before_onset","crops\AD228.avi\ues\event_001_before_onset_frame_614_ues.jpg","True","metadata_exact","input"
"AD228.avi","745","leave_ues","crops\AD228.avi\ues\event_027_leave_ues_frame_745_ues.jpg","True","metadata_exact","input"
"AD228.avi","832","before_onset","crops\AD228.avi\ues\event_002_before_onset_frame_832_ues.jpg","True","metadata_exact","input"
