video,frame,label,xc,yc,w,h,width,height,filepath,split
AD146.avi,1043,0,0.251612,0.263232,0.120015,0.138173,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1053,0,0.314283,0.436437,0.122575,0.141744,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1088,0,0.321973,0.487741,0.121252,0.139586,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1163,0,0.395345,0.400354,0.126040,0.143382,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1208,0,0.675345,0.139875,0.124336,0.143579,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1209,1,0.677768,0.151530,0.123869,0.143559,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1221,0,0.599667,0.222064,0.122426,0.139601,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1247,0,0.517622,0.578562,0.116535,0.137528,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1249,0,0.514465,0.588101,0.116065,0.137027,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1315,0,0.347995,0.556891,0.124782,0.142803,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1316,1,0.352509,0.555049,0.123169,0.141150,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1329,0,0.368827,0.542991,0.122220,0.139526,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1430,0,0.281820,0.493761,0.120965,0.139411,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1431,1,0.291361,0.493680,0.122751,0.141019,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1446,0,0.322614,0.491063,0.123120,0.141553,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1495,0,0.221750,0.497909,0.123324,0.140026,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1645,0,0.273492,0.384840,0.119699,0.137458,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1723,0,0.296311,0.521756,0.124406,0.143335,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1755,0,0.509604,0.496284,0.124182,0.142760,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,1830,0,0.561341,0.403475,0.125052,0.143533,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2005,0,0.712188,0.121174,0.118486,0.136362,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2006,1,0.710689,0.118636,0.117872,0.136270,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2020,0,0.700206,0.140073,0.126157,0.144662,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2220,0,0.628043,0.060439,0.111966,0.118979,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2366,0,0.267825,0.552202,0.125657,0.143576,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2367,1,0.275750,0.551791,0.125122,0.143149,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2389,0,0.335094,0.598159,0.119390,0.136497,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2405,0,0.353872,0.642972,0.121107,0.140119,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2415,0,0.361565,0.653818,0.121943,0.139866,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2493,0,0.349941,0.687605,0.125282,0.142314,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2649,0,0.389344,0.592001,0.123711,0.143370,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2650,1,0.393869,0.593015,0.124086,0.142985,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2663,0,0.385227,0.629475,0.123643,0.140762,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2792,0,0.706110,0.406730,0.125584,0.145010,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,2807,0,0.728691,0.356295,0.122745,0.139622,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3099,0,0.260052,0.611224,0.124432,0.142206,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3237,0,0.243456,0.604967,0.124782,0.143738,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3238,1,0.247016,0.605581,0.125353,0.144523,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3253,0,0.231357,0.591219,0.124958,0.141898,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3264,0,0.231767,0.593717,0.124217,0.141251,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3403,0,0.317398,0.639522,0.125584,0.142947,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3416,0,0.333818,0.650738,0.123774,0.143888,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3417,1,0.340652,0.650148,0.123943,0.143472,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3431,0,0.344188,0.643570,0.123874,0.140281,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3470,0,0.336564,0.626544,0.125449,0.144203,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3673,0,0.277736,0.684055,0.125232,0.143369,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3674,1,0.281194,0.686240,0.126553,0.145687,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3693,0,0.263236,0.652615,0.121842,0.142936,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3716,0,0.308077,0.626377,0.123335,0.140686,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3930,0,0.434548,0.533052,0.121948,0.141165,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3931,1,0.436440,0.533184,0.122094,0.140903,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,3944,0,0.419174,0.556029,0.123428,0.141109,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,4122,0,0.420231,0.566576,0.120673,0.139080,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,4172,0,0.252274,0.627781,0.126372,0.141942,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,4173,1,0.262545,0.629816,0.126724,0.143013,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,4205,0,0.307566,0.611896,0.125355,0.143808,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD146.avi,4250,0,0.231181,0.608808,0.126244,0.143175,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD146.avi,train
AD151.avi,66,0,0.413913,0.578722,0.121361,0.138624,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,116,0,0.349097,0.552285,0.121817,0.139362,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,144,0,0.424876,0.577160,0.121214,0.139537,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,225,0,0.329457,0.569347,0.123503,0.140798,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,280,0,0.394555,0.578270,0.121219,0.140122,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,392,0,0.435144,0.522927,0.124275,0.142595,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,395,0,0.423689,0.520281,0.126274,0.143479,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,406,0,0.415121,0.531495,0.124428,0.141954,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,436,0,0.444034,0.590811,0.126420,0.143872,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,437,1,0.443718,0.595973,0.126156,0.143652,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,451,0,0.418715,0.624633,0.120492,0.137455,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,549,0,0.302111,0.536740,0.123736,0.141451,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,601,0,0.355185,0.525087,0.120868,0.137908,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,624,0,0.343400,0.530691,0.120959,0.138231,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,731,0,0.379535,0.467730,0.123619,0.144989,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,732,1,0.382802,0.466059,0.124629,0.145973,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,744,0,0.364484,0.501542,0.122569,0.141483,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,794,0,0.379072,0.535227,0.121833,0.139255,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,859,0,0.360454,0.525514,0.122490,0.140029,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,940,0,0.387719,0.538383,0.124272,0.143209,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,941,1,0.393827,0.543794,0.122791,0.140741,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,952,0,0.338549,0.559909,0.121391,0.139317,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1038,0,0.314413,0.570688,0.121682,0.139468,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1135,0,0.380776,0.548545,0.125547,0.144840,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1136,1,0.383290,0.549461,0.124939,0.144590,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1142,0,0.375863,0.555736,0.121906,0.139935,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1148,0,0.337651,0.552448,0.122273,0.139823,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1151,0,0.313127,0.551722,0.123599,0.141443,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1272,0,0.481323,0.649888,0.123423,0.142089,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1273,1,0.487259,0.649507,0.124138,0.142307,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1288,0,0.511763,0.671005,0.118498,0.136518,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1367,0,0.325182,0.643551,0.122737,0.143683,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1368,1,0.325182,0.643551,0.122737,0.143683,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1410,0,0.346325,0.630073,0.125657,0.146018,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1411,1,0.348573,0.627853,0.123670,0.143595,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1432,0,0.384849,0.664744,0.118775,0.139912,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1537,0,0.470432,0.585872,0.123677,0.141756,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1554,0,0.514280,0.612914,0.120367,0.140728,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1555,1,0.518621,0.616657,0.120559,0.140727,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1569,0,0.489731,0.709503,0.116715,0.136571,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1609,0,0.435875,0.929082,0.114123,0.128687,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1681,0,0.326333,0.559696,0.120878,0.137609,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1756,0,0.283159,0.563448,0.123674,0.140109,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1764,0,0.313169,0.565967,0.121689,0.138539,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1773,0,0.337583,0.573471,0.122182,0.140122,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1774,1,0.344851,0.570819,0.121739,0.139754,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1790,0,0.348708,0.547773,0.125007,0.140690,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1794,0,0.358028,0.541685,0.123607,0.140085,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1872,0,0.367401,0.618543,0.121400,0.140051,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1913,0,0.288002,0.674824,0.121871,0.139905,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1914,1,0.292531,0.672880,0.122403,0.140019,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,1954,0,0.311183,0.664698,0.117369,0.137504,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2052,0,0.392692,0.592336,0.121117,0.137574,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2053,1,0.399530,0.597031,0.120370,0.137764,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2066,0,0.383199,0.631564,0.120036,0.138865,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2190,0,0.266444,0.623697,0.125074,0.141593,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2258,0,0.360124,0.595864,0.125646,0.142557,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2259,1,0.361301,0.595054,0.124173,0.141468,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2274,0,0.348534,0.609243,0.121380,0.137969,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2276,0,0.348167,0.610696,0.120960,0.137257,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2386,0,0.441853,0.792067,0.126261,0.146428,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2387,1,0.445063,0.797248,0.127252,0.147368,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD151.avi,2417,0,0.441863,0.781744,0.123479,0.143551,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD151.avi,train
AD162.avi,30,0,0.454117,0.597166,0.127757,0.146369,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,32,0,0.459527,0.595600,0.127552,0.145915,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,112,0,0.321325,0.645395,0.123152,0.143251,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,349,0,0.294545,0.711377,0.124132,0.141864,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,350,1,0.298504,0.714256,0.126543,0.144192,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,365,0,0.281991,0.737176,0.121058,0.141680,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,485,0,0.592687,0.624256,0.125545,0.144389,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,610,0,0.280156,0.797849,0.126539,0.144068,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,723,0,0.253802,0.720901,0.127730,0.145522,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
AD162.avi,724,1,0.269334,0.722070,0.126767,0.143973,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD162.avi,train
